num_groups,sensitive_px,sensitive_py,row_fair_majority,row_fair_minority,col_fair_majority,col_fair_minority,run,num_iter,row_clus,col_clus,tau_x,tau_y,NMI_rows,AMI_rows,ARI_rows,NMI_cols,AMI_cols,ARI_cols,NMI_van_rows,AMI_van_rows,ARI_van_rows,NMI_van_cols,AMI_van_cols,ARI_van_cols,balance_bera_rows,balance_bera_cols,time
2,0.8,0.8,0.0,0.75,0.25,0.25,8,62,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,1.7116096019744873
2,0.8,0.8,0.0,0.75,0.25,0.25,9,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.0887622833251953
2,0.8,0.8,0.0,0.75,0.25,0.5,0,208,2,10,0.3883339589865273,0.1520190425640867,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.4748408197217192,0.4712889656351407,0.3459526382811619,1.0,1.0,1.0,0.489157319744253,0.4870835843068726,0.4831452207923113,0.5142257857167022,0.23123169415754588,5.95003867149353
2,0.8,0.8,0.0,0.75,0.25,0.5,1,208,2,10,0.3927760842268722,0.16936963072803868,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5186670959276981,0.5154116558506,0.3881590308001869,1.0,1.0,1.0,0.5346805322338958,0.5327915955664926,0.5147521230798866,0.5142257857167022,0.23123169415754588,5.60988450050354
2,0.8,0.8,0.0,0.75,0.25,0.5,2,35,2,10,0.3930736046582286,0.17011593851737203,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.523809868016949,0.5205892104910229,0.38959349642828445,1.0,1.0,1.0,0.5331189593729746,0.5312236835935417,0.5134351688179043,0.5142257857167022,0.23123169415754588,0.9699680805206299
2,0.8,0.8,0.0,0.75,0.25,0.5,3,149,2,10,0.381546313846369,0.15090657540635705,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.4764715625034602,0.47293073775928113,0.3465043558304302,1.0,1.0,1.0,0.489157319744253,0.4870835843068726,0.4831452207923113,0.5142257857167022,0.23123169415754588,4.218814373016357
2,0.8,0.8,0.0,0.75,0.25,0.5,4,119,2,10,0.35975935537771186,0.14979258852231916,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5041659675301972,0.5008124507287592,0.35586516358301573,1.0,1.0,1.0,0.489157319744253,0.4870835843068726,0.4831452207923113,0.5142257857167022,0.23123169415754588,2.5207982063293457
2,0.8,0.8,0.0,0.75,0.25,0.5,5,40,2,10,0.38863031411502913,0.16682210076604623,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5129617020851295,0.5096676742289422,0.3832303540267234,1.0,1.0,1.0,0.5346805322338958,0.5327915955664926,0.5147521230798866,0.5142257857167022,0.23123169415754588,0.8377988338470459
2,0.8,0.8,0.0,0.75,0.25,0.5,6,112,2,10,0.3927998481271114,0.16733299349092584,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.510964332288771,0.5076567954502789,0.3825682929676014,1.0,1.0,1.0,0.5346805322338959,0.5327915955664927,0.5147521230798866,0.5142257857167022,0.23123169415754588,2.9278359413146973
2,0.8,0.8,0.0,0.75,0.25,0.5,7,124,2,10,0.3814858701955648,0.1509014400092844,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.4764715625034602,0.47293073775928113,0.3465043558304302,1.0,1.0,1.0,0.489157319744253,0.4870835843068726,0.4831452207923113,0.5142257857167022,0.23123169415754588,2.6129093170166016
2,0.8,0.8,0.0,0.75,0.25,0.5,8,127,2,10,0.3592721971950179,0.14873005240141446,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.4977286248399796,0.49433156980708814,0.35284910764701566,1.0,1.0,1.0,0.489157319744253,0.4870835843068726,0.4831452207923113,0.5142257857167022,0.23123169415754588,2.363983392715454
2,0.8,0.8,0.0,0.75,0.25,0.5,9,55,2,10,0.39295309898803044,0.17008127551253305,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5238098680169488,0.5205892104910229,0.38959349642828445,1.0,1.0,1.0,0.5331189593729746,0.5312236835935417,0.5134351688179043,0.5142257857167022,0.23123169415754588,1.1048905849456787
2,0.8,0.8,0.0,0.75,0.25,0.75,0,44,2,10,0.3322384450779406,0.0856844561814068,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3840961898339532,0.38030603930839896,0.25309843027900436,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,0.9011976718902588
2,0.8,0.8,0.0,0.75,0.25,0.75,1,120,2,10,0.3227246742897143,0.08117511315251584,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3903420216579604,0.38659030674910394,0.2537108308942457,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,3.442981243133545
2,0.8,0.8,0.0,0.75,0.25,0.75,2,38,2,10,0.32266175731412067,0.08385840095995252,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.39248344194696466,0.38874490491604924,0.2539281343383636,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,0.7393651008605957
2,0.8,0.8,0.0,0.75,0.25,0.75,3,50,2,10,0.37636738664483677,0.1126133217374364,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.4228615979985745,0.41931000214617414,0.31240251566463006,1.0,1.0,1.0,0.43456438543049897,0.43251034601490096,0.34776043489186215,0.5142257857167022,0.3355126542678116,1.2385492324829102
2,0.8,0.8,0.0,0.75,0.25,0.75,4,35,2,10,0.32161247873162013,0.08384380315709557,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.39248344194696466,0.38874490491604924,0.2539281343383636,1.0,1.0,1.0,0.37686493054249054,0.3746012882091692,0.3000088692803283,0.5142257857167022,0.3355126542678116,1.014350175857544
2,0.8,0.8,0.0,0.75,0.25,0.75,5,116,2,10,0.36920448699432123,0.09237591442260394,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.37418753671668603,0.3703364102948959,0.24954255573889358,1.0,1.0,1.0,0.37686493054249054,0.3746012882091692,0.3000088692803283,0.5142257857167022,0.3355126542678116,3.4218509197235107
2,0.8,0.8,0.0,0.75,0.25,0.75,6,113,2,10,0.3215687851890263,0.08095051416085693,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3903420216579604,0.38659030674910394,0.2537108308942457,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,3.314967393875122
2,0.8,0.8,0.0,0.75,0.25,0.75,7,36,2,10,0.3201988100922284,0.08344568160363385,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.39248344194696466,0.38874490491604924,0.2539281343383636,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,0.9453878402709961
2,0.8,0.8,0.0,0.75,0.25,0.75,8,127,2,10,0.37627745629479686,0.11224036026319663,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.42286159799857437,0.4193100021461741,0.31240251566463006,1.0,1.0,1.0,0.43456438543049897,0.43251034601490096,0.34776043489186215,0.5142257857167022,0.3355126542678116,3.275749444961548
2,0.8,0.8,0.0,0.75,0.25,0.75,9,209,2,10,0.3247385246893397,0.0815737438877171,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.39034202165796034,0.3865903067491039,0.2537108308942457,1.0,1.0,1.0,0.37686493054249054,0.37460128820916916,0.3000088692803283,0.5142257857167022,0.3355126542678116,5.255151033401489
2,0.8,0.8,0.0,0.75,0.25,1.0,0,82,2,10,0.34327945824030837,0.06266419555380724,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3721994914937976,0.368563299983286,0.24636751568206683,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,1.840599775314331
2,0.8,0.8,0.0,0.75,0.25,1.0,1,37,2,10,0.29746255796516785,0.052735233628824055,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426257,0.37228576864089097,0.24315726394536386,1.0,1.0,1.0,0.32664047141844027,0.3243609507408598,0.18585640835548872,0.5142257857167022,0.39265730833415136,0.6575584411621094
2,0.8,0.8,0.0,0.75,0.25,1.0,2,104,2,10,0.32575115540205074,0.05791476502612435,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.37109363071395285,0.36745103410894864,0.25260161744172877,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,2.36148738861084
2,0.8,0.8,0.0,0.75,0.25,1.0,3,113,2,10,0.2956091148059045,0.05214335392884109,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089075,0.24315726394536386,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,2.255654811859131
2,0.8,0.8,0.0,0.75,0.25,1.0,4,157,2,10,0.3441237660740269,0.0635239191070282,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089086,0.24315726394536386,1.0,1.0,1.0,0.32664047141844027,0.3243609507408598,0.18585640835548872,0.5142257857167022,0.39265730833415136,3.0309157371520996
2,0.8,0.8,0.0,0.75,0.25,1.0,5,156,2,10,0.34017248939297556,0.06208365810108598,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089075,0.24315726394536386,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,2.9520740509033203
2,0.8,0.8,0.0,0.75,0.25,1.0,6,135,2,10,0.3450837355965248,0.0636789221714569,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.37590052394262563,0.37228576864089086,0.24315726394536386,1.0,1.0,1.0,0.32664047141844027,0.3243609507408598,0.18585640835548872,0.5142257857167022,0.39265730833415136,2.7410426139831543
2,0.8,0.8,0.0,0.75,0.25,1.0,7,208,2,10,0.29751808496370286,0.052684487646361564,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089075,0.24315726394536386,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,5.778069972991943
2,0.8,0.8,0.0,0.75,0.25,1.0,8,52,2,10,0.29418316932457134,0.05185370042628081,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089086,0.24315726394536386,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,1.1448643207550049
2,0.8,0.8,0.0,0.75,0.25,1.0,9,141,2,10,0.2920694052517003,0.051422823795105085,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3759005239426255,0.37228576864089086,0.24315726394536386,1.0,1.0,1.0,0.3266404714184402,0.32436095074085974,0.18585640835548872,0.5142257857167022,0.39265730833415136,3.8190712928771973
2,0.8,0.8,0.0,0.75,0.5,0.0,0,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.14406681060791
2,0.8,0.8,0.0,0.75,0.5,0.0,1,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.0663774013519287
2,0.8,0.8,0.0,0.75,0.5,0.0,2,31,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.48407793045043945
2,0.8,0.8,0.0,0.75,0.5,0.0,3,51,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.9631340503692627
2,0.8,0.8,0.0,0.75,0.5,0.0,4,86,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,1.856910228729248
2,0.8,0.8,0.0,0.75,0.5,0.0,5,30,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.49872374534606934
2,0.8,0.8,0.0,0.75,0.5,0.0,6,30,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.5389206409454346
2,0.8,0.8,0.0,0.75,0.5,0.0,7,34,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.682884931564331
2,0.8,0.8,0.0,0.75,0.5,0.0,8,108,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,2.224116802215576
2,0.8,0.8,0.0,0.75,0.5,0.0,9,64,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,1.430727243423462
2,0.8,0.8,0.0,0.75,0.5,0.25,0,27,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.6893255710601807
2,0.8,0.8,0.0,0.75,0.5,0.25,1,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.1877601146698
2,0.8,0.8,0.0,0.75,0.5,0.25,2,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.2613954544067383
2,0.8,0.8,0.0,0.75,0.5,0.25,3,90,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,2.5549185276031494
2,0.8,0.8,0.0,0.75,0.5,0.25,4,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.1745314598083496
2,0.8,0.8,0.0,0.75,0.5,0.25,5,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,3.1103451251983643
2,0.8,0.8,0.0,0.75,0.5,0.25,6,72,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,1.997610092163086
2,0.8,0.8,0.0,0.75,0.5,0.25,7,37,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,0.866253137588501
2,0.8,0.8,0.0,0.75,0.5,0.25,8,109,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,2.362250804901123
2,0.8,0.8,0.0,0.75,0.5,0.25,9,108,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,2.160587787628174
2,0.8,0.8,0.0,0.75,0.5,0.5,0,116,2,10,0.39069192637410577,0.1339410872396726,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5067941925867929,0.5037042663659949,0.3670508691440553,1.0,1.0,1.0,0.4816809308091711,0.47975775929839976,0.40587757315054696,0.5142257857167022,0.3083089255433945,3.410189628601074
2,0.8,0.8,0.0,0.75,0.5,0.5,1,130,2,10,0.3768503773774971,0.13413131875420695,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5350455710727786,0.5321326392706299,0.37573507059071176,1.0,1.0,1.0,0.48073486336218396,0.47880818156196064,0.40506929984430107,0.5142257857167022,0.3083089255433945,3.9315247535705566
2,0.8,0.8,0.0,0.75,0.5,0.5,2,55,2,10,0.3931634926824136,0.1341752445210363,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5057892882032103,0.5026930662730805,0.3665689489749845,1.0,1.0,1.0,0.4816809308091711,0.47975775929839976,0.40587757315054696,0.5142257857167022,0.3083089255433945,1.5361218452453613
2,0.8,0.8,0.0,0.75,0.5,0.5,3,113,2,10,0.38984305221982446,0.1336938813469597,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5047485697626608,0.501645827748725,0.3651424652745348,1.0,1.0,1.0,0.48168093080917124,0.47975775929839987,0.40587757315054696,0.5142257857167022,0.3083089255433945,3.388009786605835
2,0.8,0.8,0.0,0.75,0.5,0.5,4,64,2,10,0.3861571243193786,0.12420126855601561,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.48220468557266555,0.47896070649738487,0.3403910453910567,1.0,1.0,1.0,0.4548681538966543,0.4528454962358493,0.38647901380064587,0.5142257857167022,0.3083089255433945,1.819833755493164
2,0.8,0.8,0.0,0.75,0.5,0.5,5,130,2,10,0.37596478305930925,0.13176131887956433,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5211609266169284,0.5181610077470572,0.3649882508204322,1.0,1.0,1.0,0.48073486336218396,0.47880818156196064,0.40506929984430107,0.5142257857167022,0.3083089255433945,3.8383429050445557
2,0.8,0.8,0.0,0.75,0.5,0.5,6,147,2,10,0.3906491119485103,0.12477860037077113,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.48067307816800436,0.4774195035976818,0.33966816513745046,1.0,1.0,1.0,0.4548681538966544,0.45284549623584935,0.38647901380064587,0.5142257857167022,0.3083089255433945,4.216678619384766
2,0.8,0.8,0.0,0.75,0.5,0.5,7,72,2,10,0.38724810973623436,0.13183371178914396,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5000347585927251,0.49690248462982406,0.3596485753471273,1.0,1.0,1.0,0.4816809308091711,0.47975775929839976,0.40587757315054696,0.5142257857167022,0.3083089255433945,2.15464448928833
2,0.8,0.8,0.0,0.75,0.5,0.5,8,101,2,10,0.3924674323748921,0.13219863123855827,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.49681161509704896,0.49365914819349116,0.3582028148399148,1.0,1.0,1.0,0.4816809308091711,0.47975775929839976,0.40587757315054696,0.5142257857167022,0.3083089255433945,3.003310441970825
2,0.8,0.8,0.0,0.75,0.5,0.5,9,58,2,10,0.39073903396836895,0.13422074640422738,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.5067941925867929,0.5037042663659949,0.3670508691440553,1.0,1.0,1.0,0.48168093080917124,0.47975775929839987,0.40587757315054696,0.5142257857167022,0.3083089255433945,1.6762263774871826
2,0.8,0.8,0.0,0.75,0.5,0.75,0,129,2,10,0.370456634457137,0.08377035902864385,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3724631136694058,0.3688119936691251,0.24275664190890078,1.0,1.0,1.0,0.3831284302255207,0.3810290067084307,0.2598035382660862,0.5142257857167022,0.43874731711944603,3.735718011856079
2,0.8,0.8,0.0,0.75,0.5,0.75,1,193,2,10,0.33037887321295817,0.06730405674121302,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3584597372366672,0.3547271431288419,0.2098004217646751,1.0,1.0,1.0,0.348018777140415,0.3457998635463375,0.23040095572033775,0.5142257857167022,0.43874731711944603,5.42490553855896
2,0.8,0.8,0.0,0.75,0.5,0.75,2,69,2,10,0.3217679158948687,0.06351822710049085,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3622520670691199,0.35854153740340233,0.20536381001574847,1.0,1.0,1.0,0.34801877714041507,0.3457998635463376,0.23040095572033775,0.5142257857167022,0.43874731711944603,1.8233416080474854
2,0.8,0.8,0.0,0.75,0.5,0.75,3,126,2,10,0.3170247362127632,0.06319332027757887,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.36292301445509706,0.3592163884793035,0.2058773067459483,1.0,1.0,1.0,0.348018777140415,0.3457998635463375,0.23040095572033775,0.5142257857167022,0.43874731711944603,3.7380530834198
2,0.8,0.8,0.0,0.75,0.5,0.75,4,47,2,10,0.31783440687017545,0.06331688036557885,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3629230144550972,0.35921638847930365,0.2058773067459483,1.0,1.0,1.0,0.34801877714041507,0.3457998635463376,0.23040095572033775,0.5142257857167022,0.43874731711944603,1.3503062725067139
2,0.8,0.8,0.0,0.75,0.5,0.75,5,115,2,10,0.31945822877177965,0.06562477407438999,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.36915179831674094,0.36548141250121535,0.21159766032037453,1.0,1.0,1.0,0.348018777140415,0.34579986354633757,0.23040095572033775,0.5142257857167022,0.43874731711944603,2.6095316410064697
2,0.8,0.8,0.0,0.75,0.5,0.75,6,128,2,10,0.3248814009805393,0.0651966846668876,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.363734895490875,0.3600329931817728,0.20805453288199563,1.0,1.0,1.0,0.34801877714041507,0.3457998635463376,0.23040095572033775,0.5142257857167022,0.43874731711944603,3.1219582557678223
2,0.8,0.8,0.0,0.75,0.5,0.75,7,165,2,10,0.3702028157770698,0.08268452642803797,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.37158081870888215,0.3679245653613086,0.23972701120072173,1.0,1.0,1.0,0.38312843022552073,0.38102900670843076,0.2598035382660862,0.5142257857167022,0.43874731711944603,3.827652931213379
2,0.8,0.8,0.0,0.75,0.5,0.75,8,70,2,10,0.322833384568072,0.06368050100134112,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3622520670691199,0.35854153740340233,0.20536381001574847,1.0,1.0,1.0,0.34801877714041507,0.3457998635463376,0.23040095572033775,0.5142257857167022,0.43874731711944603,1.682067632675171
2,0.8,0.8,0.0,0.75,0.5,0.75,9,54,2,10,0.3248814009805393,0.0651966846668876,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.363734895490875,0.3600329931817728,0.20805453288199563,1.0,1.0,1.0,0.34801877714041507,0.3457998635463376,0.23040095572033775,0.5142257857167022,0.43874731711944603,1.1118676662445068
2,0.8,0.8,0.0,0.75,0.5,1.0,0,119,2,10,0.3302624069431275,0.06094832199855086,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.35735312559540977,0.3537814746798936,0.22371231419408655,1.0,1.0,1.0,0.33871842350862036,0.336584008072391,0.1773637924564214,0.5142257857167022,0.5120372904399106,2.9054815769195557
2,0.8,0.8,0.0,0.75,0.5,1.0,1,70,2,10,0.32255608091337223,0.05908092336758928,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3504237955367699,0.34681363335008203,0.226784650676821,1.0,1.0,1.0,0.33871842350862036,0.336584008072391,0.1773637924564214,0.5142257857167022,0.5120372904399106,1.6446363925933838
2,0.8,0.8,0.0,0.75,0.5,1.0,2,41,2,10,0.286928070829038,0.039109349475898385,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.32182486250273235,0.31805575547491627,0.1677808552393063,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,1.173691749572754
2,0.8,0.8,0.0,0.75,0.5,1.0,3,69,2,10,0.29046491785363965,0.039341684177115956,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3172843640984932,0.3134900222552158,0.16831424698978104,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,2.079038143157959
2,0.8,0.8,0.0,0.75,0.5,1.0,4,37,2,10,0.2899947706922028,0.03947071635758159,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.32182486250273235,0.31805575547491627,0.1677808552393063,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,1.0818979740142822
2,0.8,0.8,0.0,0.75,0.5,1.0,5,54,2,10,0.32255608091337223,0.05908092336758928,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3504237955367699,0.34681363335008203,0.226784650676821,1.0,1.0,1.0,0.33871842350862036,0.336584008072391,0.1773637924564214,0.5142257857167022,0.5120372904399106,1.559964895248413
2,0.8,0.8,0.0,0.75,0.5,1.0,6,52,2,10,0.31645573236345964,0.04481616486629271,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3148955324440925,0.31108791414510467,0.17085319172204075,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,1.3462424278259277
2,0.8,0.8,0.0,0.75,0.5,1.0,7,46,2,10,0.2940800286953513,0.04015210268729673,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3218248625027325,0.3180557554749164,0.1677808552393063,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,1.244896411895752
2,0.8,0.8,0.0,0.75,0.5,1.0,8,45,2,10,0.2917465674862314,0.039884526973854105,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.32182486250273235,0.31805575547491627,0.1677808552393063,1.0,1.0,1.0,0.2973128921311802,0.2950448322559417,0.1387949041981052,0.5142257857167022,0.5120372904399106,1.286733627319336
2,0.8,0.8,0.0,0.75,0.5,1.0,9,121,2,10,0.3303023148884297,0.060477851848333965,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.3556975444854508,0.3521166923149024,0.22028793915603878,1.0,1.0,1.0,0.33678896764365207,0.3346483245117964,0.1750024319508102,0.5142257857167022,0.5120372904399106,3.0367650985717773
2,0.8,0.8,0.0,0.75,0.75,0.0,0,208,2,2,0.39502019903153573,0.39502019903153573,0.7129195166312857,0.7125808340528733,0.5287189355683933,0.730478220807379,0.7301656170240548,0.564063512639468,1.0,1.0,1.0,1.0,1.0,1.0,0.5142257857167022,0.58220416367904,5.72629451751709
